"Filter","freq","psd_lin","psd_dB"
"TASM",0.006103515625,0.00092734161399321,-4.38979269899608
"TASM",0.00634765625,0.000842803574453685,-4.80492650021883
"TASM",0.006591796875,0.000765487862018573,-5.2228071018321
"TASM",0.0068359375,0.000694930899316512,-5.64277396346757
"TASM",0.007080078125,0.000630220601542247,-6.06726422966296
"TASM",0.00732421875,0.00057022587796443,-6.50172096315732
"TASM",0.007568359375,0.000513843019134291,-6.95388558115787
"TASM",0.0078125,0.000460205469466518,-7.43267242986527
"TASM",0.008056640625,0.000408816059771075,-7.94691070751238
"TASM",0.00830078125,0.000359582304214742,-8.50420707806728
"TASM",0.008544921875,0.000312759549369113,-9.11008440151335
"TASM",0.0087890625,0.000268827172963879,-9.76745853921891
"TASM",0.009033203125,0.000228334906473886,-10.4764670996184
"TASM",0.00927734375,0.000191757738664569,-11.2346611930354
"TASM",0.009521484375,0.000159389799062184,-12.0375849574045
"TASM",0.009765625,0.000131293517820847,-12.8797573409
"TASM",0.010009765625,0.000107304706241871,-13.7560024890579
"TASM",0.01025390625,8.70812057978702e-05,-14.6629458485986
"TASM",0.010498046875,7.01752258642536e-05,-15.6003519975026
"TASM",0.0107421875,5.61083118908542e-05,-16.5719181641911
"TASM",0.010986328125,4.44320985536251e-05,-17.5852219316452
"TASM",0.01123046875,3.47654081643424e-05,-18.6507168626923
"TASM",0.011474609375,2.6806255709107e-05,-19.7798286279076
"TASM",0.01171875,2.03237167981458e-05,-20.9821588428639
"TASM",0.011962890625,1.51381232600915e-05,-22.2614698176966
"TASM",0.01220703125,1.10984680029971e-05,-23.6095598456501
"TASM",0.012451171875,8.06390916195873e-06,-24.9967339196476
"TASM",0.0126953125,5.89303411512869e-06,-26.3588006360922
"TASM",0.012939453125,4.44128623722491e-06,-27.5871025487264
"TASM",0.01318359375,3.56456716186175e-06,-28.5421221697445
"TASM",0.013427734375,3.12591304920033e-06,-29.1124212540852
"TASM",0.013671875,3.00223861695945e-06,-29.2877381200375
"TASM",0.013916015625,3.08905615121445e-06,-29.1639321612194
"TASM",0.01416015625,3.30229735623007e-06,-28.8740284202063
"TASM",0.014404296875,3.57744724639705e-06,-28.526457805646
"TASM",0.0146484375,3.86687210356429e-06,-28.1885921080755
"TASM",0.014892578125,4.13642263277089e-06,-27.8959411312906
"TASM",0.01513671875,4.36221487996383e-06,-27.6651196402563
"TASM",0.015380859375,4.52811354236e-06,-27.5030171062597
"TASM",0.015625,4.62404564525738e-06,-27.4119690639168
"TASM",0.015869140625,4.64498418645296e-06,-27.3923477906369
"TASM",0.01611328125,4.59031266510505e-06,-27.4437675073753
"TASM",0.016357421875,4.46329653711707e-06,-27.5656327696291
"TASM",0.0166015625,4.27049004849802e-06,-27.7574130469899
"TASM",0.016845703125,4.02103044799293e-06,-28.0188165719428
"TASM",0.01708984375,3.72586498542643e-06,-28.3499190559939
"TASM",0.017333984375,3.39699528389561e-06,-28.7512407493623
"TASM",0.017578125,3.04681173721549e-06,-29.2237339891378
"TASM",0.017822265625,2.68754893325353e-06,-29.7686263850353
"TASM",0.01806640625,2.33084883731277e-06,-30.387049097622
"TASM",0.018310546875,1.9873929468962e-06,-31.079352746592
"TASM",0.0185546875,1.66656659680873e-06,-31.8439634590727
"TASM",0.018798828125,1.37614318463509e-06,-32.6755539524392
"TASM",0.01904296875,1.12200897266324e-06,-33.5622268889796
"TASM",0.019287109375,9.07973589181173e-07,-34.4814580276999
"TASM",0.01953125,7.35715404915608e-07,-35.3950916917397
"TASM",0.019775390625,6.04891867833299e-07,-36.2454127297723
"TASM",0.02001953125,5.13409705654975e-07,-36.9575494441902
"TASM",0.020263671875,4.57812151086336e-07,-37.4553170348823
"TASM",0.0205078125,4.33714267099204e-07,-37.690153102993
"TASM",0.020751953125,4.36212419652945e-07,-37.6652099240355
"TASM",0.02099609375,4.60211051414794e-07,-37.432619753511
"TASM",0.021240234375,5.00642004645385e-07,-37.0669173408291
"TASM",0.021484375,5.52586591749289e-07,-36.6381867610912
"TASM",0.021728515625,6.1133625432999e-07,-36.1993886716742
"TASM",0.02197265625,6.72436367117289e-07,-35.7856782568456
"TASM",0.022216796875,7.31748879895716e-07,-35.4185695254639
"TASM",0.0224609375,7.85548864672313e-07,-35.1104581358228
"TASM",0.022705078125,8.30646988336149e-07,-34.8680252407405
"TASM",0.02294921875,8.64513361239248e-07,-34.6944730909241
"TASM",0.023193359375,8.85373267057219e-07,-34.5909261410664
"TASM",0.0234375,8.92251944229527e-07,-34.55731515906
"TASM",0.023681640625,8.8495949132275e-07,-34.5929562737705
"TASM",0.02392578125,8.64021774652106e-07,-34.6969433137561
"TASM",0.024169921875,8.30573432908678e-07,-34.8684098340898
"TASM",0.0244140625,7.86232055265684e-07,-35.1066827251442
"TASM",0.024658203125,7.32969081498238e-07,-35.4113336348782
"TASM",0.02490234375,6.72986088128934e-07,-35.7821293222445
"TASM",0.025146484375,6.0859868797572e-07,-36.2188800710255
"TASM",0.025390625,5.42127005948467e-07,-36.7211797675621
"TASM",0.025634765625,4.75792278760198e-07,-37.2880162891641
"TASM",0.02587890625,4.11622268811806e-07,-37.9172015676141
"TASM",0.026123046875,3.51371537075785e-07,-38.6045244039897
"TASM",0.0263671875,2.96464008771579e-07,-39.3424704204736
"TASM",0.026611328125,2.47963638950424e-07,-40.1183101772352
"TASM",0.02685546875,2.06574752362495e-07,-40.9114177806288
"TASM",0.027099609375,1.72668328253313e-07,-41.6900633460873
"TASM",0.02734375,1.46326031772442e-07,-42.4089742377921
"TASM",0.027587890625,1.27391636516871e-07,-43.0107810212349
"TASM",0.02783203125,1.15520169473811e-07,-43.4356120151095
"TASM",0.028076171875,1.10218148917346e-07,-43.6396590597086
"TASM",0.0283203125,1.10872475756901e-07,-43.6139527353563
"TASM",0.028564453125,1.16769483814348e-07,-43.3888965847772
"TASM",0.02880859375,1.27108260091083e-07,-43.0204524490447
"TASM",0.029052734375,1.41013122010284e-07,-42.5695949095428
"TASM",0.029296875,1.57549244962246e-07,-42.0880269266294
"TASM",0.029541015625,1.75743507623292e-07,-41.6133972873545
"TASM",0.02978515625,1.94610487881416e-07,-41.1705277745678
"TASM",0.030029296875,2.13181913773167e-07,-40.7746866223676
"TASM",0.0302734375,2.30537150757582e-07,-40.4347809752058
"TASM",0.030517578125,2.45832498318971e-07,-40.155797240949
"TASM",0.03076171875,2.58327855693434e-07,-39.9404777985864
"TASM",0.031005859375,2.67410209825358e-07,-39.790410340945
"TASM",0.03125,2.72613941339007e-07,-39.706709572019
"TASM",0.031494140625,2.73637885130653e-07,-39.6904279364149
"TASM",0.03173828125,2.70358466870323e-07,-39.7427904385651
"TASM",0.031982421875,2.62837384702939e-07,-39.8653188166616
"TASM",0.0322265625,2.51321680159659e-07,-40.0598906442802
"TASM",0.032470703125,2.36234061617553e-07,-40.3287650194138
"TASM",0.03271484375,2.18152202559115e-07,-40.6745941669836
"TASM",0.032958984375,1.97777312461814e-07,-41.1004254777396
"TASM",0.033203125,1.75894157262114e-07,-41.6096760528351
"TASM",0.033447265625,1.53326328109014e-07,-42.2060228364419
"TASM",0.03369140625,1.30891415507853e-07,-42.8930785451655
"TASM",0.033935546875,1.09360572921972e-07,-43.6735824210575
"TASM",0.0341796875,8.94258118867807e-08,-44.5475612711937
"TASM",0.034423828125,7.16766211022401e-08,-45.5084149474847
"TASM",0.03466796875,5.65856673651144e-08,-46.535125765935
"TASM",0.034912109375,4.45019152845112e-08,-47.5784031621129
"TASM",0.03515625,3.56488116490332e-08,-48.5417396161945
"TASM",0.035400390625,3.01252766343583e-08,-49.2728797522836
"TASM",0.03564453125,2.79079505721003e-08,-49.6049107374167
"TASM",0.035888671875,2.88541489502947e-08,-49.4601074949922
"TASM",0.0361328125,3.27059547490342e-08,-48.915921873334
"TASM",0.036376953125,3.9096585133779e-08,-48.1408019298984
"TASM",0.03662109375,4.75604905698578e-08,-47.2897269330277
"TASM",0.036865234375,5.75485656030475e-08,-46.4618451554987
"TASM",0.037109375,6.84494176668134e-08,-45.708492611416
"TASM",0.037353515625,7.96169164072221e-08,-45.0521366568148
"TASM",0.03759765625,9.04032987333696e-08,-44.500347410971
"TASM",0.037841796875,1.00196023740516e-07,-44.0536853188635
"TASM",0.0380859375,1.0845549753542e-07,-43.7096744786837
"TASM",0.038330078125,1.14749925385429e-07,-43.4646660705317
"TASM",0.03857421875,1.18783141634298e-07,-43.3146421134393
"TASM",0.038818359375,1.20411536641924e-07,-43.255509201535
"TASM",0.0390625,1.19647257059684e-07,-43.2831627210374
"TASM",0.039306640625,1.16646634425663e-07,-43.3934680614121
"TASM",0.03955078125,1.11685025473692e-07,-43.582240712686
"TASM",0.039794921875,1.05121486593271e-07,-43.8452752496055
"TASM",0.0400390625,9.73584474044076e-08,-44.1784537937652
"TASM",0.040283203125,8.88023541112883e-08,-44.577945399819
"TASM",0.04052734375,7.98308793119494e-08,-45.0404810595441
"TASM",0.040771484375,7.07707804615919e-08,-45.5636503382855
"TASM",0.041015625,6.18881641253384e-08,-46.1461141906567
"TASM",0.041259765625,5.33903228767443e-08,-46.7875647161681
"TASM",0.04150390625,4.54360754760599e-08,-47.4881820656822
"TASM",0.041748046875,3.81501833810532e-08,-48.2472238899732
"TASM",0.0419921875,3.16372217518229e-08,-49.0602068028906
"TASM",0.042236328125,2.59912166143951e-08,-49.9139241014271
"TASM",0.04248046875,2.1299085223514e-08,-50.7785806758523
"TASM",0.042724609375,1.76379020317645e-08,-51.5977209284674
"TASM",0.04296875,1.50676955631066e-08,-52.2817218199871
"TASM",0.043212890625,1.36224386373408e-08,-52.719641585797
"TASM",0.04345703125,1.33019610095759e-08,-52.8230334836322
"TASM",0.043701171875,1.40668133220147e-08,-52.5802329481064
"TASM",0.0439453125,1.58369897862189e-08,-52.0654638223819
"TASM",0.044189453125,1.84943044271458e-08,-51.3918101677389
"TASM",0.04443359375,2.18874711802634e-08,-50.6602343162216
"TASM",0.044677734375,2.58387320196813e-08,-49.9394782109217
"TASM",0.044921875,3.01511523124075e-08,-49.2691510427104
"TASM",0.045166015625,3.46162231314102e-08,-48.6693933726635
"TASM",0.04541015625,3.90218753674503e-08,-48.1491088138141
"TASM",0.045654296875,4.31611825203406e-08,-47.711256839924
"TASM",0.0458984375,4.68418266459801e-08,-47.3558519637079
"TASM",0.046142578125,4.98959228760557e-08,-47.0815395911229
"TASM",0.04638671875,5.21892676033223e-08,-46.8863781663017
"TASM",0.046630859375,5.36287463163092e-08,-46.7682137432522
"TASM",0.046875,5.41666827268106e-08,-46.7248677950717
"TASM",0.047119140625,5.38013570982918e-08,-46.7542578831613
"TASM",0.04736328125,5.25736400084028e-08,-46.8545097183227
"TASM",0.047607421875,5.05604491362435e-08,-47.0240809567239
"TASM",0.0478515625,4.78663007190076e-08,-47.2618915393933
"TASM",0.048095703125,4.46144299427285e-08,-47.5674367067367
"TASM",0.04833984375,4.09387606852847e-08,-47.9408432748117
"TASM",0.048583984375,3.69775105514353e-08,-48.3828134920509
"TASM",0.048828125,3.28686039426445e-08,-48.8943776056971
"TASM",0.049072265625,2.87465320478217e-08,-49.4763355952421
"TASM",0.04931640625,2.47399912687703e-08,-50.1281947684644
"TASM",0.049560546875,2.09696059562219e-08,-50.8462874923513
"TASM",0.0498046875,1.75452563914623e-08,-51.6205929986033
"TASM",0.050048828125,1.45628795095434e-08,-52.429717626098
"TASM",0.05029296875,1.21009564807739e-08,-53.2339931979958
"TASM",0.050537109375,1.02171396386688e-08,-53.9688968990083
"TASM",0.05078125,8.94554619301301e-09,-54.5461215620438
"TASM",0.051025390625,8.29516329217649e-09,-54.873940792383
"TASM",0.05126953125,8.2496215137022e-09,-54.8978499495873
"TASM",0.051513671875,8.76837657194492e-09,-54.632998258571
"TASM",0.0517578125,9.78915987895056e-09,-54.1547359729947
"TASM",0.052001953125,1.1231457147607e-08,-53.5578291442253
"TASM",0.05224609375,1.30007529168961e-08,-52.9225051439362
"TASM",0.052490234375,1.4993308243678e-08,-52.3032154923208
"TASM",0.052734375,1.71012736691573e-08,-51.7319056187474
"TASM",0.052978515625,1.9217940013909e-08,-51.2251218540794
"TASM",0.05322265625,2.12428791928836e-08,-50.7900563956458
"TASM",0.053466796875,2.308664212396e-08,-50.4285824805973
"TASM",0.0537109375,2.46746052611354e-08,-50.1396880521809
"TASM",0.053955078125,2.59495473618888e-08,-49.9208923201923
"TASM",0.05419921875,2.68726379239786e-08,-49.7690871828589
"TASM",0.054443359375,2.74227383746017e-08,-49.6810819855365
"TASM",0.0546875,2.7594220930513e-08,-49.6540088175932
"TASM",0.054931640625,2.7393821506019e-08,-49.6856639723127
"TASM",0.05517578125,2.68372660943375e-08,-49.7748074658978
"TASM",0.055419921875,2.59464611434469e-08,-49.9214088638262
"TASM",0.0556640625,2.47478780898337e-08,-50.1268105088707
"TASM",0.055908203125,2.32724142948282e-08,-50.3937757926321
"TASM",0.05615234375,2.15565633399361e-08,-50.7263949433286
"TASM",0.056396484375,1.96443026488566e-08,-51.1298240242361
"TASM",0.056640625,1.75888328881799e-08,-51.6098199618419
"TASM",0.056884765625,1.54532694900252e-08,-52.1719864052787
"TASM",0.05712890625,1.33096109967986e-08,-52.820536564376
"TASM",0.057373046875,1.12357338134262e-08,-53.5561757711874
"TASM",0.0576171875,9.31067000125488e-09,-54.3723808467791
"TASM",0.057861328125,7.60887120159545e-09,-55.2489878618204
"TASM",0.05810546875,6.19442418225305e-09,-56.1421807717868
"TASM",0.058349609375,5.11619481134607e-09,-56.972719459466
"TASM",0.05859375,4.4046454921232e-09,-57.6230805890371
"TASM",0.058837890625,4.07067399244832e-09,-57.965526963835
"TASM",0.05908203125,4.10637984129581e-09,-57.9275989961353
"TASM",0.059326171875,4.48730267537165e-09,-57.542336545259
"TASM",0.0595703125,5.1754855702071e-09,-56.9226791680357
"TASM",0.059814453125,6.12272661166461e-09,-56.1927415085792
"TASM",0.06005859375,7.27356071538711e-09,-55.4447195044845
"TASM",0.060302734375,8.56777969799402e-09,-54.7335072784858
"TASM",0.060546875,9.94255260800662e-09,-54.0872112126666
"TASM",0.060791015625,1.13343670221142e-08,-53.5182174729338
"TASM",0.06103515625,1.26810340544207e-08,-53.0306435003742
"TASM",0.061279296875,1.39238958535303e-08,-52.6245825263361
"TASM",0.0615234375,1.50101986675333e-08,-52.2983257848117
"TASM",0.061767578125,1.58954224224188e-08,-52.0494694504566
"TASM",0.06201171875,1.65452572098232e-08,-51.875454958502
"TASM",0.062255859375,1.69369252380352e-08,-51.7738444837313
"TASM",0.0625,1.70596588383476e-08,-51.7424867703727
"TASM",0.062744140625,1.69143188869998e-08,-51.7796450474765
"TASM",0.06298828125,1.65123116532628e-08,-51.884111419728
"TASM",0.063232421875,1.58740775310008e-08,-52.0553052174457
"TASM",0.0634765625,1.50274485203164e-08,-52.2933376999234
"TASM",0.063720703125,1.40061034798613e-08,-52.5990168819119
"TASM",0.06396484375,1.28482236985033e-08,-52.9737592943173
"TASM",0.064208984375,1.15953167630159e-08,-53.4193640159516
"TASM",0.064453125,1.02910831554092e-08,-53.9375793140824
"TASM",0.064697265625,8.98017790284665e-09,-54.5293407847522
"TASM",0.06494140625,7.70677124159951e-09,-55.1934655075903
"TASM",0.065185546875,6.51291313808564e-09,-55.9244373278741
"TASM",0.0654296875,5.43681586449604e-09,-56.70874394417
"TASM",0.065673828125,4.51124502261929e-09,-57.5192260296972
"TASM",0.06591796875,3.76222450872332e-09,-58.3077431059131
"TASM",0.066162109375,3.20820952712802e-09,-58.9995629469779
"TASM",0.06640625,2.8597817500687e-09,-59.4988612852184
"TASM",0.066650390625,2.71980616635278e-09,-59.7168106479129
"TASM",0.06689453125,2.78389845539141e-09,-59.6156562883065
"TASM",0.067138671875,3.04101486603456e-09,-59.2320047566584
"TASM",0.0673828125,3.47400560668764e-09,-58.6538850385025
"TASM",0.067626953125,4.06005801098991e-09,-57.9768677995318
"TASM",0.06787109375,4.77106887256255e-09,-57.2760333302474
"TASM",0.068115234375,5.57408792913602e-09,-56.6004520360543
"TASM",0.068359375,6.43202981915324e-09,-55.9787096971647
"TASM",0.068603515625,7.30483645119462e-09,-55.4260852195737
"TASM",0.06884765625,8.15118326200193e-09,-54.9499836143437
"TASM",0.069091796875,8.9306819184945e-09,-54.5533439736716
"TASM",0.0693359375,9.60637722609736e-09,-54.2365938222496
"TASM",0.069580078125,1.01472131121126e-08,-53.9987223733079
"TASM",0.06982421875,1.053009096112e-08,-53.8378689614058
"TASM",0.070068359375,1.07411839965262e-08,-53.7516686275481
"TASM",0.0703125,1.07762986617877e-08,-53.737493996494
"TASM",0.070556640625,1.06402575026466e-08,-53.7926688051236
"TASM",0.07080078125,1.03454702778027e-08,-53.9146878153591
"TASM",0.071044921875,9.91001007082983e-09,-54.1014492304079
"TASM",0.0712890625,9.35557997017916e-09,-54.351483034578
"TASM",0.071533203125,8.70572765736159e-09,-54.6641394193675
"TASM",0.07177734375,7.98455185775596e-09,-55.0396847299205
"TASM",0.072021484375,7.21598139534168e-09,-55.4792361405619
"TASM",0.072265625,6.42354217381936e-09,-55.9844443903708
"TASM",0.072509765625,5.63040521352231e-09,-56.5567936723848
"TASM",0.07275390625,4.85946001143884e-09,-57.1963100620737
"TASM",0.072998046875,4.13318894466185e-09,-57.8993375978849
"TASM",0.0732421875,3.47321368410164e-09,-58.6548751543928
"TASM",0.073486328125,2.89951022361968e-09,-59.4389437446722
"TASM",0.07373046875,2.42940596778314e-09,-60.2071892488015
"TASM",0.073974609375,2.07654723685711e-09,-60.8887720407127
"TASM",0.07421875,1.85004053921894e-09,-61.3903777383512
"TASM",0.074462890625,1.75392700629668e-09,-61.6220750362537
"TASM",0.07470703125,1.78706448379592e-09,-61.5407879515331
"TASM",0.074951171875,1.94339429471965e-09,-61.1765809544402
"TASM",0.0751953125,2.2124893337927e-09,-60.6133783318729
"TASM",0.075439453125,2.58023925497387e-09,-59.9455904069701
"TASM",0.07568359375,3.02953606654233e-09,-59.2484289174149
"TASM",0.075927734375,3.54087327529195e-09,-58.5710863484585
"TASM",0.076171875,4.09284504191259e-09,-57.9419371661665
"TASM",0.076416015625,4.6626032736838e-09,-57.375905545999
"TASM",0.07666015625,5.22637598778442e-09,-56.8801836901751
"TASM",0.076904296875,5.76015380264032e-09,-56.4578493913518
"TASM",0.0771484375,6.24061031812513e-09,-56.1099195405267
"TASM",0.077392578125,6.6462476545529e-09,-55.8364249880787
"TASM",0.07763671875,6.95867249423162e-09,-55.6369262170314
"TASM",0.077880859375,7.1638368614453e-09,-55.5107333155483
"TASM",0.078125,7.25304434601765e-09,-55.4569868606802
"TASM",0.078369140625,7.22353894292678e-09,-55.4746900040757
"TASM",0.07861328125,7.07855839111806e-09,-55.562741999544
"TASM",0.078857421875,6.82683126863553e-09,-55.719998498686
"TASM",0.0791015625,6.4816021838619e-09,-55.9453664670108
"TASM",0.079345703125,6.05935506753755e-09,-56.2379261673439
"TASM",0.07958984375,5.57844927878087e-09,-56.5970553019379
"TASM",0.079833984375,5.05787701328539e-09,-57.0225075398287
"TASM",0.080078125,4.51629736545393e-09,-57.5143648952965
"TASM",0.080322265625,3.97141866110802e-09,-58.0727334670642
"TASM",0.08056640625,3.43970977350622e-09,-58.69697218472
"TASM",0.080810546875,2.93634668511044e-09,-59.3841168882958
"TASM",0.0810546875,2.47525985400358e-09,-60.1259822075611
"TASM",0.081298828125,2.06914773004497e-09,-60.9042751996065
"TASM",0.08154296875,1.72935737988616e-09,-61.6833426730994
"TASM",0.081787109375,1.46559102863853e-09,-62.40206220995
"TASM",0.08203125,1.28545964339202e-09,-62.9716057221656
"TASM",0.082275390625,1.19395493669976e-09,-63.292310832912
"TASM",0.08251953125,1.19293843624832e-09,-63.296009871743
"TASM",0.082763671875,1.28074741557669e-09,-62.9875553068313
"TASM",0.0830078125,1.45199675233226e-09,-62.4425337388581
"TASM",0.083251953125,1.69762227230442e-09,-61.7637795445812
"TASM",0.08349609375,2.00517523611411e-09,-61.040666864251
"TASM",0.083740234375,2.35934766800951e-09,-60.3342707663796
"TASM",0.083984375,2.74268842326878e-09,-59.6804254547502
"TASM",0.084228515625,3.13646000643397e-09,-59.0977926472695
"TASM",0.08447265625,3.52158279084522e-09,-58.5948111595001
"TASM",0.084716796875,3.87961210864082e-09,-58.1743071273255
"TASM",0.0849609375,4.19369161242397e-09,-57.8362252787195
"TASM",0.085205078125,4.44942296078737e-09,-57.5791532725734
"TASM",0.08544921875,4.63558964150593e-09,-57.401140351312
"TASM",0.085693359375,4.74467566049054e-09,-57.3001248886464
"TASM",0.0859375,4.77313168313229e-09,-57.2741560284108
"TASM",0.086181640625,4.72136363067880e-09,-57.321515685928
"TASM",0.08642578125,4.59344991529805e-09,-57.4408003346327
"TASM",0.086669921875,4.39662819204538e-09,-57.6309927850931
"TASM",0.0869140625,4.14062319636964e-09,-57.8915330809159
"TASM",0.087158203125,3.83690623428338e-09,-58.2223783276138
"TASM",0.08740234375,3.4979786987234e-09,-58.6240185839567
"TASM",0.087646484375,3.13675516693047e-09,-59.0973839682382
"TASM",0.087890625,2.76608961184552e-09,-59.6435277321104
"TASM",0.088134765625,2.39844870599787e-09,-60.2628858392996
"TASM",0.08837890625,2.04569913106173e-09,-60.953772581766
"TASM",0.088623046875,1.71895090837722e-09,-61.7095554504668
"TASM",0.0888671875,1.42839262904245e-09,-62.5137141843881
"TASM",0.089111328125,1.18306861455891e-09,-63.3320908568591
"TASM",0.08935546875,9.90578342299915e-10,-64.1033019039919
"TASM",0.089599609375,8.56716143951113e-10,-64.7338206804934
"TASM",0.08984375,7.8510322168009e-10,-65.1129225937291
"TASM",0.090087890625,7.76884329453063e-10,-65.1586265749336
"TASM",0.09033203125,8.30561794821555e-10,-64.868470688341
"TASM",0.090576171875,9.42019380551153e-10,-64.3215918106518
"TASM",0.0908203125,1.10475316889301e-09,-63.6295376289462
"TASM",0.091064453125,1.31028587663105e-09,-62.8885295901547
"TASM",0.09130859375,1.54870592113528e-09,-62.1625006008496
"TASM",0.091552734375,1.80925249949873e-09,-61.4871983758824
"TASM",0.091796875,2.08086778646314e-09,-60.8797453184938
"TASM",0.092041015625,2.35265623142173e-09,-60.3466054588017
